time [s];steps;f [Hz];FRCE [MW];aFRR FRCE (open loop) [MW];FCR P [MW];aFRR P [MW];mFRR P [MW];SB P [MW];P gen [MW];P gen schedule [MW];insufficient pos. aFRR;insufficient neg. aFRR;insufficient pos. mFRR;insufficient neg. mFRR;AEP [EUR/MWh]
380;;49.99434918302638;50;58.43869590122637;8.457490902802789;18.557737738519766;0;0;0;;False;False;False;False;30
381;;49.994336733484225;50;58.45749090280279;8.476225460430697;18.704727237094133;0;0;0;;False;False;False;False;30
382;;49.994324323973046;50;58.47622546;8.494899773662468;18.851244245774726;0;0;0;;False;False;False;False;30
383;;49.99431195436182;50;58.49489977366247;8.513514040430437;18.997290283732294;0;0;0;;False;False;False;False;30
384;;49.99429962452038;50;58.51351404043044;8.532068457270725;19.142866865182505;0;0;0;;False;False;False;False;30
385;;49.99428733431933;50;58.532068457270725;8.550563219429819;19.287975499419087;0;0;0;;False;False;False;False;30
386;;49.99427508362998;50;58.55056321942982;8.568998521003124;19.432617690835535;0;0;0;;False;False;False;False;30
387;;49.99426287232428;50;58.568998521003124;8.587374555030891;19.57679493895158;0;0;0;;False;False;False;False;30
388;;49.994250700274776;50;58.58737455503089;8.605691514;19.720508738435246;0;0;0;;False;False;False;False;30
389;;49.99423856735459;50;58.60569151358348;8.623949587835966;19.863760579124595;0;0;0;;False;False;False;False;30
390;;49.99422647343739;50;58.623949587835966;8.642148968110774;20.006551946048628;0;0;0;;False;False;False;False;30
391;;49.99421441839732;50;58.642148968110774;8.660289844;20.14888431944525;0;0;0;;False;False;False;False;30
392;;49.99420240210905;50;58.66028984392031;8.678372404020251;20.290759174779616;0;0;0;;False;False;False;False;30
393;;49.99419042444771;50;58.67837240402025;8.696396836420206;20.432177982763605;0;0;0;;False;False;False;False;30
394;;49.99417848528886;50;58.696396836420206;8.714363328437003;20.573142209370996;0;0;0;;False;False;False;False;30
395;;49.994166584508555;50;58.71436333;8.732272066705349;20.713653315857382;0;0;0;;False;False;False;False;30
396;;49.99415472198325;50;58.73227206670535;8.750123237167173;20.853712758775405;0;0;0;;False;False;False;False;30
397;;49.994142897589846;50;58.75012323716717;8.767917025124916;20.993321989988267;0;0;0;;False;False;False;False;30
398;;49.994131111205654;50;58.767917025124916;8.785653615;21.13248245668981;0;0;0;;False;False;False;False;30
399;;49.99411936;50;58.78565361523087;8.803333191519158;21.271195601417606;0;0;0;;False;False;False;False;30
400;;49.994107651976236;50;58.80333319151916;8.820955937;21.409462862070942;0;0;0;;False;False;False;False;30
401;;49.99409598;50;58.82095593739507;8.838522035645724;21.54728567192405;0;0;0;;False;False;False;False;30
402;;49.99408434332174;50;58.838522035645724;8.856031668450726;21.68466546;0;0;0;;False;False;False;False;30
403;;49.994072745157695;50;58.856031668450726;8.873485017392824;21.821603649295675;0;0;0;;False;False;False;False;30
404;;49.99406118427532;50;58.873485017392824;8.890882263457911;21.95810166037832;0;0;0;;False;False;False;False;30
405;;49.99404966055473;50;58.89088226345791;8.908223587024366;22.094160907818917;0;0;0;;False;False;False;False;30
406;;49.99403817387646;50;58.90822358702437;8.925509167905687;22.229782801996073;0;0;0;;False;False;False;False;30
407;;49.994026724121426;50;58.92550916790569;8.942739185307857;22.36496874875672;0;0;0;;False;False;False;False;30
408;;49.99401531117092;50;58.94273918530786;8.959913818;22.499720149425794;0;0;0;;False;False;False;False;30
409;;49.99400393490662;50;58.95991381786132;8.977033244;22.634038400824206;0;0;0;;False;False;False;False;30
410;;49.99399259521061;50;58.97703324362098;8.994097640066201;22.767924895282796;0;0;0;;False;False;False;False;30
411;;49.99398129196531;50;58.99409764;9.011107184;22.90138102065662;0;0;0;;False;False;False;False;30
412;;49.993970025053564;50;59.01110718409015;9.028062052031771;23.034408160338067;0;0;0;;False;False;False;False;30
413;;49.99395879435856;50;59.02806205203177;9.044962419654468;23.16700769327434;0;0;0;;False;False;False;False;30
414;;49.99394759976389;50;59.04496241965447;9.061808462156762;23.299180993979128;0;0;0;;False;False;False;False;30
415;;49.99393644;50;59.06180846215676;9.078600354161637;23.430929432547995;0;0;0;;False;False;False;False;30
416;;49.993925318411726;50;59.07860035416164;9.09533827;23.562254374671177;0;0;0;;False;False;False;False;30
417;;49.99391423142326;50;59.09533826974851;9.112022382;23.69315718165093;0;0;0;;False;False;False;False;30
418;;49.993903180073175;50;59.11202238;9.128652865108222;23.823639210410835;0;0;0;;False;False;False;False;30
419;;49.993892164246915;50;59.12865286510822;9.145229890236806;23.953701813515522;0;0;0;;False;False;False;False;30
420;;49.99388118383029;50;59.145229890236806;9.16175363;24.08334633918075;0;0;0;;False;False;False;False;30
421;;49.993870238709476;50;59.16175363;9.178224254565492;24.21257413128757;0;0;0;;False;False;False;False;30
422;;49.993859328771016;50;59.17822425456549;9.194641935785342;24.341386529398196;0;0;0;;False;False;False;False;30
423;;49.99384845390182;50;59.19464193578534;9.211006843475644;24.46978486876845;0;0;0;;False;False;False;False;30
424;;49.99383761398916;50;59.211006843475644;9.227319147271373;24.597770480362644;0;0;0;;False;False;False;False;30
425;;49.993826808920666;50;59.22731914727137;9.243579016263936;24.72534469086603;0;0;0;;False;False;False;False;30
426;;49.993816038584335;50;59.243579016263936;9.259786619001176;24.852508822699562;0;0;0;;False;False;False;False;30
427;;49.99380530286852;50;59.259786619001176;9.275942123498027;24.979264194033334;0;0;0;;False;False;False;False;30
428;;49.993794601661946;50;59.27594212349803;9.292045697215201;25.105612118801176;0;0;0;;False;False;False;False;30
429;;49.993783934853674;50;59.2920457;9.308097507080504;25.231553906711866;0;0;0;;False;False;False;False;30
430;;49.99377330233314;50;59.308097507080504;9.324097719488833;25.357090863264894;0;0;0;;False;False;False;False;30
431;;49.99376270399012;50;59.32409771948883;9.340046500291521;25.48222428976361;0;0;0;;False;False;False;False;30
432;;49.99375213971476;50;59.34004650029152;9.355944014817652;25.60695548332751;0;0;0;;False;False;False;False;30
433;;49.993741609397546;50;59.35594401481765;9.371790427863402;25.73128573690777;0;0;0;;False;False;False;False;30
434;;49.993731112929325;50;59.37179043;9.387585903681384;25.85521633929921;0;0;0;;False;False;False;False;30
435;;49.99372065020129;50;59.387585903681384;9.403330606012616;25.97874857515254;0;0;0;;False;False;False;False;30
436;;49.99371022110499;50;59.40333060601262;9.419024698065215;26.101883724990817;0;0;0;;False;False;False;False;30
437;;49.99369982553231;50;59.419024698065215;9.434668342514385;26.22462306522012;0;0;0;;False;False;False;False;30
438;;49.993689463375496;50;59.434668342514385;9.450261701534401;26.346967868142844;0;0;0;;False;False;False;False;30
439;;49.993679134527135;50;59.4502617;9.465804936755973;26.468919401973945;0;0;0;;False;False;False;False;30
440;;49.99366883888016;50;59.46580493675597;9.481298209298217;26.59047893084934;0;0;0;;False;False;False;False;30
441;;49.993658576327846;50;59.48129820929822;9.496741679758003;26.711647714842485;0;0;0;;False;False;False;False;30
442;;49.99364834676381;50;59.49674168;9.512135508231268;26.832427009975877;0;0;0;;False;False;False;False;30
443;;49.99363815008202;50;59.51213550823127;9.527479854;26.952818068236205;0;0;0;;False;False;False;False;30
444;;49.99362798617677;50;59.52747985428104;9.542774876969418;27.07282213758375;0;0;0;;False;False;False;False;30
445;;49.993617854942705;50;59.54277487696942;9.558020734846906;27.192440461968694;0;0;0;;False;False;False;False;30
446;;49.99360775627481;50;59.558020734846906;9.573217585941762;27.311674281342476;0;0;0;;False;False;False;False;30
447;;49.99359769;50;59.57321758594176;9.588365587781311;27.430524831669537;0;0;0;;False;False;False;False;30
448;;49.99358765621913;50;59.58836558778131;9.603464897402603;27.548993344942208;0;0;0;;False;False;False;False;30
449;;49.99357765462298;50;59.6034649;9.618515671;27.667081049194216;0;0;0;;False;False;False;False;30
450;;49.993567685176295;50;59.61851567130978;9.633518065527369;27.784789168508887;0;0;0;;False;False;False;False;30
451;;49.99355774777572;50;59.63351806552737;9.648472235557648;27.902118923037445;0;0;0;;False;False;False;False;30
452;;49.99354784231824;50;59.64847223555765;9.663378336423278;28.019071529006695;0;0;0;;False;False;False;False;30
453;;49.99353796870119;50;59.66337833642328;9.678236523;28.135648198736206;0;0;0;;False;False;False;False;30
454;;49.99352812682221;50;59.67823652263533;9.693046948214601;28.251850140647093;0;0;0;;False;False;False;False;30
455;;49.99351831657929;50;59.69304695;9.707809766680953;28.367678559276865;0;0;0;;False;False;False;False;30
456;;49.99350853787073;50;59.70780976668095;9.722525131063975;28.483134655290467;0;0;0;;False;False;False;False;30
457;;49.99349879059517;50;59.722525131063975;9.737193193902982;28.598219625493766;0;0;0;;False;False;False;False;30
458;;49.99348907465156;50;59.73719319390298;9.751814107247014;28.71293466;0;0;0;;False;False;False;False;30
459;;49.99347939;50;59.751814107247014;9.766388022654837;28.82728095647053;0;0;0;;False;False;False;False;30
460;;49.993469736357696;50;59.76638802265484;9.780915091194942;28.941259691670002;0;0;0;;False;False;False;False;30
461;;49.99346011380697;50;59.78091509119494;9.795395463456202;29.054872049935483;0;0;0;;False;False;False;False;30
462;;49.99345052218728;50;59.79539546;9.809829289547878;29.16811920896115;0;0;0;;False;False;False;False;30
463;;49.99344096139921;50;59.80982928954788;9.824216719078294;29.281002342655967;0;0;0;;False;False;False;False;29.999999999999996
464;;49.993431431343645;50;59.824216719078294;9.838557901186817;29.393522621153544;0;0;0;;False;False;False;False;30
465;;49.993421931921795;50;59.83855790118682;9.852852985;29.50568121082755;0;0;0;;False;False;False;False;30
466;;49.99341246303519;50;59.85285298;9.867102117308235;29.617479274302266;0;0;0;;False;False;False;False;29.999999999999996
467;;49.99340302458569;50;59.867102117308235;9.881305447;29.728917970465723;0;0;0;;False;False;False;False;30
468;;49.993393616475444;50;59.88130544721244;9.895463121466719;29.839998454479304;0;0;0;;False;False;False;False;30
469;;49.99338423860693;50;59.89546312146672;9.909575286833672;29.95072187779084;0;0;0;;False;False;False;False;30
470;;49.99337489088294;50;59.90957528683367;9.923642089606943;30.061089388148442;0;0;0;;False;False;False;False;30
471;;49.993365573206574;50;59.92364208960694;9.937663675589903;30.17110212961101;0;0;0;;False;False;False;False;30
472;;49.993356285481255;50;59.93766368;9.951640190138278;30.280761242557926;0;0;0;;False;False;False;False;30
473;;49.993347027610696;50;59.95164019013828;9.965571778117521;30.39006786370519;0;0;0;;False;False;False;False;30
474;;49.99333779949894;50;59.96557177811752;9.979458583956102;30.499023126112373;0;0;0;;False;False;False;False;30
475;;49.99332860105032;50;59.97945858;9.993300751592216;30.607628159200026;0;0;0;;False;False;False;False;30
476;;49.99331943216949;50;59.993300751592216;10.007098424516414;30.715884088755345;0;0;0;;False;False;False;False;30
477;;49.993310292761414;50;60.007098424516414;10.02085174576095;30.82379203694854;0;0;0;;False;False;False;False;30
478;;49.993301182731344;50;60.02085174576095;10.03456085787846;30.93135312234282;0;0;0;;False;False;False;False;30
479;;49.99329210198485;50;60.03456085787846;10.048225902984598;31.03856845990384;0;0;0;;False;False;False;False;30
480;;49.99328305;50;60.0482259;10.061847022726056;31.145439161015585;0;0;0;;False;False;False;False;30
481;;49.993274027966365;50;60.061847022726056;10.075424358301888;31.251966333488138;0;0;0;;False;False;False;False;30
482;;49.993265034507026;50;60.07542435830189;10.088958050452845;31.358151081571513;0;0;0;;False;False;False;False;30
483;;49.99325606995655;50;60.088958050452845;10.102448239461381;31.463994505965662;0;0;0;;False;False;False;False;30
484;;49.99324713422202;50;60.10244823946138;10.115895065172964;31.569497703831857;0;0;0;;False;False;False;False;30
485;;49.993238227210796;50;60.115895065172964;10.129298666974762;31.674661768806068;0;0;0;;False;False;False;False;30
486;;49.99322934883056;50;60.12929866697476;10.142659183806302;31.779487791007845;0;0;0;;False;False;False;False;30
487;;49.99322049898928;50;60.14265918;10.155976754159468;31.883976857052755;0;0;0;;False;False;False;False;30
488;;49.99321167759522;50;60.15597675415947;10.169251516078504;31.98813005006339;0;0;0;;False;False;False;False;30
489;;49.99320288455693;50;60.16925152;10.182483607170667;32.09194844968047;0;0;0;;False;False;False;False;30
490;;49.99319411978327;50;60.18248360717067;10.195673164606234;32.19543313207499;0;0;0;;False;False;False;False;30
491;;49.99318538318337;50;60.195673164606234;10.208820325097179;32.29858516995914;0;0;0;;False;False;False;False;30
492;;49.99317667466669;50;60.20882032509718;10.22192522493981;32.40140563259516;0;0;0;;False;False;False;False;29.999999999999996
493;;49.99316799414295;50;60.22192522493981;10.234987999961476;32.50389558581078;0;0;0;;False;False;False;False;29.999999999999993
494;;49.993159341522166;50;60.234987999961476;10.248008785573859;32.60605609200438;0;0;0;;False;False;False;False;29.999999999999993
495;;49.99315071671464;50;60.24800878557386;10.260987716751657;32.70788821;0;0;0;;False;False;False;False;29.999999999999996
496;;49.993142119630974;50;60.26098771675166;10.273924928043243;32.809392995864066;0;0;0;;False;False;False;False;29.999999999999993
497;;49.99313355018205;50;60.27392492804324;10.28682055353869;32.910571501300524;0;0;0;;False;False;False;False;29.999999999999993
498;;49.993125008279044;50;60.28682055353869;10.299674726923058;33.01142477527526;0;0;0;;False;False;False;False;29.999999999999993
499;;49.993116493833405;50;60.29967472692306;10.312487581433771;33.111953863223995;0;0;0;;False;False;False;False;29.999999999999993
500;;49.99310800675688;50;60.31248758143377;10.325259249892582;33.212159807219905;0;0;0;;False;False;False;False;29.999999999999996
501;;49.99309954696148;50;60.32525924989258;10.33798986468426;33.31204364598796;0;0;0;;False;False;False;False;30
502;;49.99309111435953;50;60.33798986468426;10.350679557777909;33.41160641491307;0;0;0;;False;False;False;False;30
503;;49.993082708863604;50;60.35067955777791;10.363328460705645;33.51084914605304;0;0;0;;False;False;False;False;30
504;;49.99307433038658;50;60.363328460705645;10.37593670459458;33.60977286814685;0;0;0;;False;False;False;False;30
505;;49.99306598;50;60.37593670459458;10.388504420134836;33.708378606628564;0;0;0;;False;False;False;False;29.999999999999996
506;;49.99305765;50;60.388504420134836;10.401031737600874;33.80666738363433;0;0;0;;False;False;False;False;30
507;;49.99304935620178;50;60.401031737600874;10.413518786851483;33.90464022;0;0;0;;False;False;False;False;30
508;;49.993041084934625;50;60.41351878685148;10.425965697329787;34.00229812534787;0;0;0;;False;False;False;False;30
509;;49.99303284;50;60.42596569732979;10.43837259806324;34.09964211794408;0;0;0;;False;False;False;False;29.999999999999996
510;;49.993024622077144;50;60.43837259806324;10.450739617652971;34.19667320486201;0;0;0;;False;False;False;False;30
511;;49.99301643031616;50;60.45073961765297;10.463066884284444;34.293392391915006;0;0;0;;False;False;False;False;30
512;;49.99300826488704;50;60.463066884284444;10.475354525759428;34.38980068168318;0;0;0;;False;False;False;False;30
513;;49.99300012570514;50;60.47535452575943;10.487602669442708;34.48589907352675;0;0;0;;False;False;False;False;30
514;;49.99299201268609;50;60.48760266944271;10.49981144229406;34.58168856359071;0;0;0;;False;False;False;False;30
515;;49.99298392574579;50;60.49981144229406;10.511980970868251;34.67717014481869;0;0;0;;False;False;False;False;30
516;;49.992975864800414;50;60.51198097086825;10.524111381315038;34.77234480696281;0;0;0;;False;False;False;False;30
517;;49.99296783;50;60.52411138131504;10.536202799379168;34.86721353659388;0;0;0;;False;False;False;False;30
518;;49.99295982056046;50;60.53620279937917;10.548255350400382;34.96177731711146;0;0;0;;False;False;False;False;29.999999999999996
519;;49.99295183709957;50;60.54825535040038;10.560269159313407;35.05603712875397;0;0;0;;False;False;False;False;29.999999999999996
520;;49.992943879300974;50;60.56026915931341;10.572244350647964;35.14999394860872;0;0;0;;False;False;False;False;30
521;;49.99293594708218;50;60.57224435064796;10.58418104853942;35.243648750621894;0;0;0;;False;False;False;False;30
522;;49.99292804036097;50;60.58418104853942;10.596079376728795;35.33700250560963;0;0;0;;False;False;False;False;30
523;;49.99292015905539;50;60.596079376728795;10.607939458541438;35.43005618126787;0;0;0;;False;False;False;False;30
524;;49.99291230308372;50;60.60793945854144;10.619761416919005;35.52281074;0;0;0;;False;False;False;False;30
525;;49.99290447236454;50;60.619761416919005;10.63154537441946;35.61526714983066;0;0;0;;False;False;False;False;30
526;;49.992896666816684;50;60.63154537441946;10.64329145;35.70742636;0;0;0;;False;False;False;False;30
527;;49.99288888635923;50;60.64329145;10.654999774974527;35.799289335842815;0;0;0;;False;False;False;False;29.999999999999996
528;;49.992881130911535;50;60.65499977497453;10.666670461151995;35.89085702175831;0;0;0;;False;False;False;False;29.999999999999993
529;;49.9928734;50;60.666670461151995;10.67830363269806;35.98213036954156;0;0;0;;False;False;False;False;29.999999999999993
530;;49.992865694724095;50;60.67830363269806;10.689899410198933;36.07311032532294;0;0;0;;False;False;False;False;29.999999999999996
531;;49.99285801382434;50;60.68989941019893;10.701457913857126;36.16379783219096;0;0;0;;False;False;False;False;29.999999999999996
532;;49.992850357614316;50;60.701457913857126;10.712979263491462;36.25419383020306;0;0;0;;False;False;False;False;29.999999999999996
533;;49.99284272601466;50;60.71297926349146;10.72446357852641;36.34429925639519;0;0;0;;False;False;False;False;29.999999999999996
534;;49.99283511894626;50;60.72446357852641;10.735910978013408;36.43411504479031;0;0;0;;False;False;False;False;29.999999999999993
535;;49.992827536330275;50;60.73591097801341;10.747321580609537;36.52364212641021;0;0;0;;False;False;False;False;29.999999999999993
536;;49.99281997808809;50;60.74732158060954;10.75869550458819;36.61288142928268;0;0;0;;False;False;False;False;29.999999999999996
537;;49.99281244414137;50;60.75869550458819;10.77003286786038;36.701833878452305;0;0;0;;False;False;False;False;30
538;;49.99280493441201;50;60.77003286786038;10.78133378794277;36.79050039599199;0;0;0;;False;False;False;False;29.999999999999996
539;;49.99279744882216;50;60.78133378794277;10.792598381989649;36.87888190100898;0;0;0;;False;False;False;False;29.999999999999996
540;;49.99278998729424;50;60.79259838198965;10.803826766760949;36.96697930965783;0;0;0;;False;False;False;False;29.999999999999996
541;;49.99278254975089;50;60.80382676676095;10.815019058643571;37.054793535146246;0;0;0;;False;False;False;False;29.999999999999996
542;;49.99277513611503;50;60.81501905864357;10.82617537366204;37.14232548774687;0;0;0;;False;False;False;False;29.999999999999993
543;;49.992767746309795;50;60.82617537366204;10.837295827457183;37.229576074807476;0;0;0;;False;False;False;False;29.999999999999993
544;;49.99276038025859;50;60.83729582745718;10.848380535307456;37.31654620075806;0;0;0;;False;False;False;False;29.999999999999996
545;;49.99275303788506;50;60.848380535307456;10.859429612118277;37.40323676712243;0;0;0;;False;False;False;False;29.999999999999996
546;;49.99274571911309;50;60.85942961211828;10.87044317241137;37.489648672526165;0;0;0;;False;False;False;False;30
547;;49.99273842386682;50;60.87044317241137;10.881421330367402;37.575782812704865;0;0;0;;False;False;False;False;30
548;;49.992731152070625;50;60.88142133;10.892364199772686;37.66164008051769;0;0;0;;False;False;False;False;30
549;;49.99272390364913;50;60.892364199772686;10.903271894061817;37.74722136595077;0;0;0;;False;False;False;False;30
550;;49.99271667852719;50;60.90327189406182;10.914144526307012;37.83252755613111;0;0;0;;False;False;False;False;30
551;;49.99270947662991;50;60.91414452630701;10.924982209218115;37.91755953533417;0;0;0;;False;False;False;False;30
552;;49.99270229788265;50;60.924982209218115;10.93578505513193;38.002318184993094;0;0;0;;False;False;False;False;30
553;;49.99269514221099;50;60.93578505513193;10.946553176022888;38.08680438370663;0;0;0;;False;False;False;False;30
554;;49.99268800954075;50;60.94655317602289;10.95728668;38.17101900724928;0;0;0;;False;False;False;False;30
555;;49.992680899797996;50;60.95728668;10.967985688875359;38.25496292858126;0;0;0;;False;False;False;False;30
556;;49.992673812909025;50;60.96798568887536;10.978650303005821;38.338637017857344;0;0;0;;False;False;False;False;30
557;;49.99266674880038;50;60.97865030300582;10.989280636461984;38.42204214243367;0;0;0;;False;False;False;False;30
558;;49.992659707398836;50;60.989280636461984;10.99987679942771;38.505179166880005;0;0;0;;False;False;False;False;30
559;;49.99265269;50;60.99987679942771;11.0104389;38.58804895;0;0;0;;False;False;False;False;30
560;;49.99264569242532;50;61.0104389;11.02096705289668;38.670652359769015;0;0;0;;False;False;False;False;30
